mpc;p_entropy;cr;acc;f_measure
1.0;5.0376782119553814e-05;0.011631776325701067;0.28975741239892183;0.04690007878326591
0.9998814874456842;0.00022649957656718152;0.0029816534039123037;0.024932614555256066;0.005556140166263285
1.0;2.7654146269718722e-05;0.002979506538380728;0.013477088948787063;0.0026845637583892616
0.9998987331474938;0.0002704154836491401;0.00859501210223935;0.02358490566037736;0.004654255319148936
1.0;1.3829326068520284e-05;0.002979506538380728;0.02425876010781671;0.005781106293522533
0.9999999999999978;1.4073778709351965e-05;0.011631776325701067;0.02358490566037736;0.0046979865771812086
0.998713184911991;0.001853498902514812;0.01157943876880039;0.0330188679245283;0.00881860769080166
0.9989900734256023;0.001680851158041439;0.011646372652601778;0.03167115902964959;0.008187182703526934
1.0;5.7058803375843763e-05;0.011631776325701067;0.3086253369272237;0.047758081334723666
1.0;1.4094700552095586e-05;0.002979506538380728;0.02628032345013477;0.006328311637657842
1.0;2.8710939730971663e-05;0.011631776325701067;0.1623989218328841;0.02836962919364332
0.99985746724575;0.00029116848168661704;0.004450516651875958;0.0026954177897574125;0.0016771488469601678
1.0;2.8024328716812936e-05;0.002979506538380728;0.10983827493261455;0.022917706910358472
0.999999999099956;2.7965372935969243e-05;0.011631776325701067;0.0006738544474393531;0.003076923076923077
1.0;1.3831628653612948e-05;0.002979506538380728;0.0;0.0
1.0;5.392145360628801e-05;0.011631776325701067;0.30929919137466305;0.05083500441164675
0.9989896894436018;0.0017147909877572557;0.003182007269690671;0.28773584905660377;0.046019300720949195
0.9999999999993326;2.7516810971822006e-05;0.002979506538380728;0.0;0.0
0.9962924821230872;0.00555948566541376;0.008546568441045578;0.020889487870619946;0.004424609373900464
0.9999999999999999;1.4988525626114865e-06;0.011631776325701067;0.0020215633423180594;0.0023166023166023165
1.0;1.4089996079047713e-05;0.002979506538380728;0.0;0.0
0.9546274434994853;0.07195305973411609;0.00021644587755443394;0.0444743935309973;0.06542051175369253
0.9999999984887082;1.236374547802986e-08;0.00859501210223935;0.10983827493261455;0.019975490196078433
0.998990975762205;0.0014669103893252399;0.011593625844311926;0.16442048517520216;0.054456585715382456
1.0;1.4341455749204772e-05;0.002979506538380728;0.16711590296495957;0.030148560748943835
1.0;1.4609132817902108e-05;0.011631776325701067;0.28706199460916443;0.045222929936305736
0.9973811683387432;0.004299531506564917;0.0024109496296597353;0.029649595687331536;0.005835543766578249
0.9996871186045376;0.0004652095408093126;0.0029816534039123037;0.03032345013477089;0.006948781073615948
1.0;1.3126596958712714e-06;0.00859501210223935;0.02358490566037736;0.004654255319148936
0.999999999999977;1.4355470133400955e-05;0.002979506538380728;0.1091644204851752;0.019840783833435398
1.0;4.132770959409656e-05;0.002979506538380728;0.029649595687331536;0.005812417437252312
0.9999985773112972;3.9628816115665764e-05;0.01161533729877153;0.03436657681940701;0.01616391576550939
0.9999392608318969;0.00017046499364621191;0.011631776325701067;0.17048517520215634;0.09430369512770925
1.0;2.7900901466827672e-05;0.0029816534039123037;0.0;0.0
0.9999999988778756;1.060034718146131e-06;0.011631776325701067;0.03167115902964959;0.007224982192793691
1.0;1.4471790754468559e-05;0.002979506538380728;0.29043126684636117;0.0974972977467365
0.9834146647520083;0.024367459826709483;0.005655309804286372;0.1105121293800539;0.02116978642125369
0.9999999540185567;4.155180304158619e-05;0.011631776325701067;0.11118598382749326;0.02234132419546511
1.0;2.754243055092115e-05;0.002979506538380728;0.28706199460916443;0.044865718799368084
1.0;2.7768263876470976e-05;0.002979506538380728;0.013477088948787063;0.0026845637583892616
0.9999999988168101;2.7918224835246418e-05;0.0029816534039123037;0.016846361185983826;0.058240119313944815
0.9484248930549266;0.07717233027954205;-0.0052732914229511535;0.08153638814016173;0.025089679393697478
0.9926015059381804;0.01524052084828523;0.008543608240465876;0.0033692722371967657;0.0006784260515603798
1.0;1.4085390908862463e-05;0.002979506538380728;0.1650943396226415;0.031548334978906745
0.9572196052472904;0.06481120019514108;-0.0031833551792981446;0.026954177897574125;0.0076832302098615805
1.0;5.5373757950648154e-05;0.011631776325701067;0.1623989218328841;0.02836962919364332
0.9994729019033158;0.0010082910715342832;0.011631776325701067;0.30929919137466305;0.05083500441164675
0.9753565465867892;0.03555737203418454;-0.002355082029971036;0.24528301886792453;0.04048943270300334
1.0;1.529574383203192e-05;0.011631776325701067;0.11388140161725067;0.024018473042425277
0.9000541354797544;0.14796476459591293;0.0636137792675108;0.1664420485175202;0.05226917381985359
0.9137303348618877;0.13900723372044915;0.0758814960564877;0.029649595687331536;0.04578252715261449
0.9999999996258699;2.7645261859928944e-05;0.0029816534039123037;0.16442048517520216;0.028471411901983667
1.0;5.538537017897511e-05;0.011631776325701067;0.1650943396226415;0.03004677804060349
0.9318731018404613;0.11618437301585248;0.0009724073932806586;0.16307277628032346;0.06858503125070511
1.0;2.7912612998015368e-05;0.002979506538380728;0.30929919137466305;0.047490946714950855
1.0;5.58020015393719e-05;0.011631776325701067;0.3086253369272237;0.047758081334723666
0.9960326280131503;0.007223669058768797;0.00859501210223935;0.3113207547169811;0.04782608695652175
0.9999984803650898;3.422465117968248e-05;0.011631776325701067;0.026954177897574125;0.05732956552454963
0.9999999982464172;1.3255990060440555e-06;0.00859501210223935;0.10983827493261455;0.019975490196078433
0.9994679955037093;0.0008264160451367997;0.011844771050702075;0.0006738544474393531;0.003076923076923077
0.991095130164659;0.014405511583767445;0.008811956618225746;0.16981132075471697;0.0914116452268111
1.0;0.00010888558725465105;0.011631776325701067;0.03436657681940701;0.00705851628354087
1.0;1.5426078837295735e-05;0.011631776325701067;0.03571428571428571;0.007994508047568941
1.0;1.3833931238705605e-05;0.002979506538380728;0.0006738544474393531;0.0011299435028248588
0.9999999999999901;1.5277124666113092e-05;0.011631776325701067;0.1091644204851752;0.02002472187886279
1.0;4.939926958007569e-05;0.011631776325701067;0.1091644204851752;0.02002472187886279
0.9999999993605696;1.4094595132135129e-05;0.002979506538380728;0.31266846361185985;0.10012252566231927
0.9907802701997174;0.013629033107222249;0.00173537638557758;0.029649595687331536;0.005966101694915254
0.9996550989433205;0.00045480461989422943;0.01161533729877153;0.027628032345013476;0.06594085652909182
1.0;4.1325407009003074e-05;0.002979506538380728;0.16711590296495957;0.030148560748943835
0.9686817440232446;0.045956543707372365;-0.003184769465420519;0.26549865229110514;0.04264069264069264
0.9999995480259727;1.632803381260805e-05;0.003713380376275004;0.28706199460916443;0.044889357218124336
0.9999990572420672;1.7767419941299112e-05;0.002979506538380728;0.02021563342318059;0.003999999999999999
1.0;2.8831965093007117e-05;0.011631776325701067;0.027628032345013476;0.0668975468975469
1.0;1.3831628653612948e-05;0.002979506538380728;0.02358490566037736;0.004651162790697674
1.0;2.885288696456153e-05;0.011631776325701067;0.1105121293800539;0.023520054997626876
0.9993933863029898;0.0011199327744418155;0.011639078983565632;0.0033692722371967657;0.003240389845470677
0.9701500869187587;0.04893140951338886;0.01707660615503544;0.03099730458221024;0.0061415220293724974
0.9996575807546392;0.0004820206665977625;0.008578765383437801;0.2890835579514825;0.045205479452054796
1.0;3.688700977189308e-05;0.002979506538380728;0.03234501347708895;0.007489566284212479
0.9996268018946554;0.0005079540950004033;0.002979506538380728;0.16442048517520216;0.028471411901983667
1.0;1.648737816588342e-05;0.011631776325701067;0.0330188679245283;0.058502159334293036
1.0;2.7896296296641965e-05;0.002979506538380728;0.02628032345013477;0.006328311637657842
0.9993833336041631;0.0008260689226652832;0.003713380376275004;0.02021563342318059;0.004002668445630421
0.9405138836264686;0.08860132905148775;0.010923620723286946;0.007412398921832884;0.006084026082797189
0.9999999961945881;1.6673534348352322e-07;0.0029816534039123037;0.1091644204851752;0.019840783833435398
1.0;2.8424643375837548e-05;0.011631776325701067;0.03234501347708895;0.007547729233884784
1.0;5.4882550141528464e-05;0.002979506538380728;0.28706199460916443;0.044865718799368084
1.0;4.145574201426691e-05;0.002979506538380728;0.0020215633423180594;0.0013544018058690745
0.9993650475706267;0.0008951668384925289;0.0044523594081387315;0.1091644204851752;0.01986511342734519
1.0;4.8447383387484146e-05;0.011631776325701067;0.28975741239892183;0.04690007878326591
1.0;5.259451912412163e-07;0.002979506538380728;0.013477088948787063;0.0026845637583892616
1.0;1.4346060919391525e-05;0.002979506538380728;0.28706199460916443;0.044865718799368084
0.9999999377499569;1.547676589539102e-05;0.01161533729877153;0.1091644204851752;0.02002472187886279
0.9995644165789564;0.0006547261457413488;0.0116340294258945;0.28706199460916443;0.045222929936305736
0.9999977082837251;2.5314959932932813e-05;0.002979506538380728;0.02425876010781671;0.005781106293522533
0.999874537585234;0.0003470398506746355;0.011631776325701067;0.02021563342318059;0.00404040404040404
0.9997981332772441;0.00031102672699960705;0.003713380376275004;0.16442048517520216;0.028488032691185057
0.9996348738376554;0.0006979393713500497;0.011631776325701067;0.29514824797843664;0.10921001629627344
0.9999999678149435;6.868912364457343e-05;0.011631776325701067;0.03234501347708895;0.007547729233884784
0.9181613389554623;0.13585554504128672;0.000336584118131659;0.020889487870619946;0.005334568590421215
0.9977789492680689;0.0059192110828559024;0.011631776325701067;0.0006738544474393531;0.0004184100418410042
0.9999999845768739;2.3823360740247797e-07;0.002979506538380728;0.02358490566037736;0.004651162790697674
0.9999999993236319;2.667721971574435e-07;0.011631776325701067;0.02830188679245283;0.06802749040037176
0.9999472385030762;0.0002624217511089476;0.011631776325701067;0.02358490566037736;0.0046979865771812086
0.997070620394438;0.004158810552738608;0.011602620424903015;0.010107816711590296;0.004909371139114474
0.9999664923619827;0.00015461439777299376;0.011631776325701067;0.16981132075471697;0.09122677205078618
0.9999999998660076;1.1854048214887028e-09;0.011631776325701067;0.11455525606469003;0.07497290314283353
0.999999993359701;1.7816219489971262e-07;0.011631776325701067;0.006064690026954178;0.0012203389830508474
0.9981175671832629;0.0031841014294253208;0.011629220590398321;0.024932614555256066;0.03844972995235555
0.8457019827450497;0.23490329590974315;0.016933474569656028;0.02223719676549865;0.009313730459128129
0.9991573902577335;0.00149506855291627;0.011615185837316185;0.3086253369272237;0.047758081334723666
1.0;2.768874090397111e-07;0.002979506538380728;0.0020215633423180594;0.0013544018058690745
0.9999999999999997;4.0031466227258954e-07;0.011631776325701067;0.03167115902964959;0.007224982192793691
0.9932779123381434;0.01635452686706204;0.01163162500814641;0.10983827493261455;0.023149721878862793
0.9999999999921061;1.3040632153569268e-07;0.011631776325701067;0.03773584905660377;0.07180464632099055
0.9999998552936717;9.279531042414414e-07;0.011631776325701067;0.029649595687331536;0.005870580386924617
0.9996518293572713;0.0006039276005460145;0.011600759196164507;0.16307277628032346;0.03789343871745284
0.9999999999999999;6.907760163660865e-09;0.002979506538380728;0.020889487870619946;0.007076923076923076
0.9998284547798981;0.00036535072008758783;0.011631776325701067;0.28975741239892183;0.04690007878326591
0.9999999969113373;2.941715649474088e-07;0.002979506538380728;0.02358490566037736;0.004651162790697674
0.9995254816333708;0.0007582442519415216;0.011631776325701067;0.16307277628032346;0.0314465522705664
0.9999884956350784;5.521411320012524e-05;0.003713380376275004;0.30929919137466305;0.047515527950310554
0.9014733397794841;0.16148915832567956;-0.0016940453105175372;0.03840970350404313;0.03157105361829771
0.9984560347942409;0.004101169331271027;0.01161533729877153;0.0330188679245283;0.017071538757694307
1.0;1.464531009184165e-07;0.002979506538380728;0.03032345013477089;0.0069423609400771705
0.9999992874798037;3.2195128814378583e-06;0.011631776325701067;0.0330188679245283;0.058502159334293036
0.9999959049787304;1.7377626135073436e-05;0.011631776325701067;0.0026954177897574125;0.005393525393525393
0.9999998942794701;5.023420433807932e-07;0.011631776325701067;0.30929919137466305;0.05083500441164675
0.9999997744167259;1.1162184668575477e-06;0.011631776325701067;0.28773584905660377;0.046352873439130596
0.9999999759699927;1.3762522725310736e-07;0.003713380376275004;0.0;0.0
0.9985934927980049;0.002362474536229064;0.011635196099524419;0.02223719676549865;0.008075222268770657
0.603679275097488;0.52163845579358;0.04124112031272889;0.11994609164420485;0.09940599794216423
0.9779525198490685;0.048074919578877016;0.009939053763370677;0.00876010781671159;0.0030509979702300406
0.9999978789605122;1.2386129035653393e-05;0.011631776325701067;0.03032345013477089;0.008947503463847694
0.6637091280749896;0.4619631301731469;0.11364329901516354;0.2486522911051213;0.06491509793332521
0.9549887410186224;0.08791983183240863;0.011316764287160674;0.1091644204851752;0.020037105751391466
0.9999999999555113;3.7203818218273075e-10;0.011631776325701067;0.02021563342318059;0.00404040404040404
0.9973183184881167;0.0037651707885263974;0.0029864770070113992;0.029649595687331536;0.005812417437252312
0.9999997372330987;1.9603773352103157e-06;0.011631776325701067;0.03571428571428571;0.007994508047568941
0.9388162558045458;0.12618927922994122;0.002979506538380728;0.013477088948787063;0.0026845637583892616
1.0;2.7458482419478607e-07;0.002979506538380728;0.0020215633423180594;0.0013544018058690745
0.9980705352997492;0.003974924788664918;0.011656222009267607;0.006064690026954178;0.0012203389830508474
0.999999999999999;1.4074739779235941e-14;0.01161533729877153;0.11253369272237197;0.07265630082623122
0.9998290368907146;0.0003387688629602725;0.011600759196164507;0.03369272237196765;0.0066401062416998665
0.6063165755351777;0.5218457595606056;0.015469149239590802;0.02830188679245283;0.010195253837485038
0.9989147927588882;0.0018373035968478905;0.01161533729877153;0.16913746630727763;0.08719315860540802
0.9998211241061825;0.00034280776637530836;0.011631776325701067;0.10983827493261455;0.023101644955785868
1.0;2.791899941326931e-07;0.002979506538380728;0.16442048517520216;0.028471411901983667
0.9993703576871332;0.0014757398366711;0.011631776325701067;0.02628032345013477;0.006375135424141376
0.9992325295352995;0.0020965482175246937;0.011631776325701067;0.28706199460916443;0.045222929936305736
0.9999986409769616;4.899159846897318e-06;0.011631776325701067;0.03032345013477089;0.0062889904287656215
0.9999017385961528;0.0004453049956302498;0.011631776325701067;0.1091644204851752;0.02002472187886279
0.9992700601343736;0.0013838954129625255;0.011631776325701067;0.1091644204851752;0.02002472187886279
0.9999999999993339;2.6067787212468837e-07;0.011631776325701067;0.03167115902964959;0.007224982192793691
0.33981339796542365;1.035130098558427;0.040334942599402596;0.01954177897574124;0.007484464853224862
0.9999999999476764;5.896006136494025e-10;0.011631776325701067;0.0;0.0
0.9999976372336051;1.490827148659121e-05;0.0029816534039123037;0.28773584905660377;0.04799071879936808
0.9999999994580511;1.5271707054534638e-07;0.004450516651875958;0.02021563342318059;0.004005340453938585
0.9990408346771762;0.0019127314356751392;0.011631776325701067;0.28773584905660377;0.04564133997814675
0.9980395784653434;0.002839078043898422;0.011653042825945963;0.0033692722371967657;0.003231934124382637
0.9999998545842375;6.922451057113956e-07;0.003713380376275004;0.30929919137466305;0.047515527950310554
0.9462005034869623;0.10793237905636549;0.003713380376275004;0.029649595687331536;0.005816259087904825
0.7737241982340893;0.32666050872324814;0.0565775187543964;0.28099730458221023;0.04809688581314879
0.999240772280309;0.0022433559174854746;0.002979506538380728;0.28706199460916443;0.044865718799368084
0.9999270084051619;0.00013651008451645675;0.003916255430525108;0.022911051212938006;0.005682489300898753
0.9994975713417846;0.0010484368254184378;0.011631776325701067;0.16442048517520216;0.029724030999512395
0.9999981455997238;9.727490069788602e-06;0.011631776325701067;0.30929919137466305;0.05083500441164675
0.9969887246200472;0.00952733232727154;0.011631776325701067;0.1091644204851752;0.02002472187886279
0.7911273509387822;0.30464470234026625;0.03979282182451223;0.03571428571428571;0.008712324726357152
0.988284819971874;0.026918909750916476;0.011631776325701067;0.009433962264150943;0.05385191793041927
0.6331008277997466;0.5156043671979603;0.002979506538380728;0.1091644204851752;0.019840783833435398
0.9985520554984353;0.005599186934811687;0.003713380376275004;0.02358490566037736;0.004654255319148936
0.9998688687867316;0.0002525077540182977;0.011631776325701067;0.02021563342318059;0.00404040404040404
0.9841351143294794;0.03351528682227749;0.01163162500814641;0.11859838274932614;0.08423933079935406
0.9997807009577993;0.00031594862980123593;0.011600759196164507;0.020889487870619946;0.0051703475432289
0.9995409042770745;0.0009076880747245649;0.011631776325701067;0.29043126684636117;0.09785450888367415
0.9999999999999991;2.722822529806715e-07;0.002979506538380728;0.3113207547169811;0.04884534852081993
0.9999165854047191;0.00015484939045471504;0.011631776325701067;0.02021563342318059;0.00404040404040404
0.9998765133369049;0.00021299786101742314;0.01161533729877153;0.16913746630727763;0.08719315860540802
0.9999995051813619;2.294025663597258e-06;0.0029792834723785413;0.28706199460916443;0.044865718799368084
0.9999983402565663;6.032284774012557e-06;0.011631776325701067;0.29110512129380056;0.09827291892551515
0.9999999992096932;1.2871837936587901e-08;0.002979506538380728;0.1664420485175202;0.029825813707852745
0.6986324637514298;0.4277962392260783;0.003182007269690671;0.03167115902964959;0.0071706608937739
0.9998051779018131;0.0002893163246153079;0.011631776325701067;0.11725067385444744;0.08595878781292873
0.9832556159152833;0.04214776521217128;0.002979506538380728;0.013477088948787063;0.0026845637583892616
0.9999999999926699;2.7935798194869433e-07;0.011631776325701067;0.0;0.0
0.9996985788404886;0.0006423034864315257;0.002979506538380728;0.029649595687331536;0.005812417437252312
0.9984372867906932;0.005206043958948265;0.011631776325701067;0.0;0.0
0.9998029890028288;0.0005774716418403251;0.011600759196164507;0.2884097035040431;0.04872002108045571
0.7608327315053193;0.35830408915582634;-0.0021989279737848265;0.10714285714285714;0.02951153727013774
0.5306864660376764;0.7094256306710687;0.0678645659602531;0.03638814016172507;0.021796875760062
0.9999389536387936;0.00014819430145969795;0.00859501210223935;0.02021563342318059;0.004002668445630421
0.9399457809716163;0.10443854321358088;0.0075695580170649385;0.03840970350404313;0.01069918570590162
0.999939179634111;0.00016754715056480258;0.011631776325701067;0.28773584905660377;0.04564133997814675
0.9998682634595717;0.00022009860097116165;0.011631776325701067;0.02223719676549865;0.005394805846273115
0.9989017414079463;0.0016790751101188963;0.011631776325701067;0.3106469002695418;0.05007468365132598
0.9999999998694258;8.333028345580825e-09;0.002979506538380728;0.029649595687331536;0.005812417437252312
0.9987622167679759;0.0044074223963246366;0.011631776325701067;0.00876010781671159;0.0028974878300110155
0.9778328478922012;0.0423919435891026;0.011602940523161057;0.0;0.0
0.9785559103360432;0.05164749626331289;0.006687120212192065;0.03706199460916442;0.017797264439371276
0.9965122516114969;0.011436173700833182;0.011631776325701067;0.1623989218328841;0.02836962919364332
0.8497271460981646;0.29345484881881073;0.011631776325701067;0.28706199460916443;0.045222929936305736
0.5526925423413087;0.6498708942855134;0.032181185147789414;0.05929919137466307;0.01973232669869595
0.9999904219145807;2.9808765147247082e-05;0.011631776325701067;0.03706199460916442;0.05927168518906829
0.999999999974281;2.192546644586142e-10;0.0037131633704679274;0.3113207547169811;0.04887299401365897
0.9999835703073799;7.254022066528735e-05;0.01161533729877153;0.006064690026954178;0.0012203389830508474
0.9999557366547505;0.00010741982901087818;0.011631776325701067;0.3086253369272237;0.047758081334723666
0.9992612724775036;0.001376359063620588;0.011631776325701067;0.3086253369272237;0.047758081334723666
0.8700188558423436;0.22880011244810508;0.004450516651875958;0.03773584905660377;0.06873866694385734
0.9987905439300203;0.002483430389908715;0.011631776325701067;0.02628032345013477;0.010091511970706601
0.9998731831645264;0.0003136443310628584;0.002979506538380728;0.30929919137466305;0.047490946714950855
0.9976622743577752;0.003680789413148935;0.01163162500814641;0.03032345013477089;0.0062889904287656215
0.961430714814989;0.08593533573763831;0.011631776325701067;0.029649595687331536;0.06825194870341597
0.9999995406764196;2.387769592054864e-06;0.01161533729877153;0.00876010781671159;0.0028974878300110155
0.9999059784555754;0.0002550037181549857;0.011631776325701067;0.11118598382749326;0.02234132419546511
0.9657745366585699;0.08593538027009794;0.003713380376275004;0.03571428571428571;0.007933349174290127
0.9982902847438786;0.002578177303211893;0.0029792834723785413;0.0006738544474393531;0.0011363636363636363
0.9971481020877074;0.00439376246029313;0.011596421883194543;0.0020215633423180594;0.0027047466524311578
0.9952634436784781;0.014587904367269774;0.01161533729877153;0.03032345013477089;0.007000523889749475
0.9999998215694798;1.0271857678478472e-06;0.011631776325701067;0.0013477088948787063;0.003495333118764081
0.9976980512446294;0.0033189677646820064;0.011588042095429922;0.11253369272237197;0.03132398584012034
0.9958814037439582;0.006323896077765864;0.011588353667436616;0.3086253369272237;0.047758081334723666
0.8876688222753214;0.2561496918959055;0.011631776325701067;0.0;0.0
0.9321963507476037;0.13828032497704523;0.002979506538380728;0.016846361185983826;0.05531614270575767
0.9952262262638305;0.007897433453878439;0.011623565757113017;0.02021563342318059;0.00404040404040404
0.8561885887845794;0.24956968383106534;0.009956044079153981;0.02021563342318059;0.004026845637583892
0.9999962603977686;1.6659614563313455e-05;0.011631776325701067;0.11657681940700809;0.08288186473600564
0.9967582693168097;0.005239817486361959;0.011631776325701067;0.020889487870619946;0.007117327117327117
0.9165977264189483;0.16063343849100567;0.002979506538380728;0.02358490566037736;0.004651162790697674
0.9999566951715889;9.416487707490552e-05;0.01161533729877153;0.0026954177897574125;0.01184939091915836
0.9999999810859652;1.0628875340123601e-07;0.01163162500814641;0.006064690026954178;0.0012203389830508474
0.9994274376518001;0.0009473773379146255;0.011631776325701067;0.1105121293800539;0.023520054997626876
0.9999973700506615;1.6552531558046525e-05;0.002979506538380728;0.30929919137466305;0.047490946714950855
0.996502286366677;0.005159637931546598;0.011606814600778266;0.11522911051212938;0.07808923800789505
0.9999999999974938;2.651796193027765e-11;0.011631776325701067;0.03773584905660377;0.05969009523090929
0.9960825629027048;0.00977627302026228;0.011602620424903015;0.024932614555256066;0.02287980475899939
0.6763119387572933;0.4568663706113655;0.011844621434256524;0.026954177897574125;0.007293344341644514
0.9999985570101577;5.163446215085858e-06;0.01161533729877153;0.1623989218328841;0.02836962919364332
0.9961311179916559;0.005149913087882285;0.011593625844311926;0.11118598382749326;0.021379123684731865
0.9999941249808801;2.234791969428529e-05;0.011631776325701067;0.006738544474393531;0.004297262059973924
0.9984355568167783;0.002470952349765864;0.011631776325701067;0.10983827493261455;0.020443131920703798
0.9999955482688595;1.3718623930681917e-05;0.01163162500814641;0.1623989218328841;0.02836962919364332
0.9966909815370382;0.005701115865329994;0.008557422755129737;0.1623989218328841;0.028137769994162287
0.9994998173328432;0.0010847534239254843;0.011631776325701067;0.029649595687331536;0.005870580386924617
0.999808301930477;0.0003131158937604493;0.011631776325701067;0.008086253369272238;0.003536941299653164
0.9942946529933692;0.00922737544351536;0.011627448553325646;0.28975741239892183;0.0469142618601958
0.9999817286602756;6.518171890723786e-05;0.011631776325701067;0.3086253369272237;0.047758081334723666
0.9958032791699907;0.006202667791844316;0.011602620424903015;0.02425876010781671;0.02389937106918239
0.9952593359977151;0.014878477374683098;0.003713380376275004;0.16442048517520216;0.028488032691185057
0.9992839791687975;0.0026455138751473625;0.003713380376275004;0.013477088948787063;0.005628971431523479
0.9979888857182835;0.0034159428122828386;0.01161533729877153;0.3106469002695418;0.049112483140592744
0.9999999989739862;8.305470489206233e-09;0.00859501210223935;0.1623989218328841;0.028137769994162287
0.9999999317825246;3.6040868142813727e-07;0.003713380376275004;0.02628032345013477;0.015532466648827533
0.9999943598444845;2.1260732941010025e-05;0.011631776325701067;0.03436657681940701;0.00705851628354087
0.9386937348618909;0.12008275176819679;0.011656222009267607;0.03571428571428571;0.008009969255398496
0.9997108983015632;0.0003893223368822859;0.01161533729877153;0.00876010781671159;0.006622843455322762
0.9992296414863798;0.0014614176743651642;0.011631776325701067;0.02358490566037736;0.056671982987772464
0.5621124294836697;0.5794865898498122;0.05788535470570105;0.0215633423180593;0.005958494412709403
0.9998895196583288;0.0002224628844515133;0.0037155355921225743;0.02358490566037736;0.059558224001185975
0.9999998703691052;6.069579114036386e-07;0.01161533729877153;0.02358490566037736;0.0046979865771812086
0.5662643641952209;0.5763105550565638;0.002979506538380728;0.03234501347708895;0.007489566284212479
0.9999967442290753;1.2700460950551765e-05;0.002979506538380728;0.02425876010781671;0.007728085867620751
0.9922553068535465;0.01691311514374282;0.011579358883771443;0.02358490566037736;0.0046979865771812086
0.9995952326994516;0.0005909880476086723;0.011631776325701067;0.11118598382749326;0.02234132419546511
0.9982555724466615;0.0028598121252405555;0.011631776325701067;0.0;0.0
0.607124723816316;0.6494827716066097;0.03552809650443489;0.1179245283018868;0.023821177377396665
0.9991695644893295;0.0016082259230398143;0.011631776325701067;0.006064690026954178;0.0012203389830508474
0.9996399999659227;0.0004587747501458769;0.011615185837316185;0.28706199460916443;0.045222929936305736
0.9999827483680956;4.2893270549308065e-05;0.00859501210223935;0.1623989218328841;0.028137769994162287
0.6937452213441015;0.4352541351450281;0.010973906965111288;0.03032345013477089;0.06353416198242419
0.9999999987653476;1.4316810300552324e-08;0.003713380376275004;0.03369272237196765;0.006578947368421052
0.9999913419298081;3.1901064230921544e-05;0.01161533729877153;0.0020215633423180594;0.0023255813953488376
0.9992890460738414;0.002604304323058238;0.0037107911488132805;0.16442048517520216;0.028488032691185057
0.9997311830185788;0.0006543740225979127;0.011631776325701067;0.28706199460916443;0.045222929936305736
0.9958365759236258;0.0054931123000337935;0.008557300910493478;0.029649595687331536;0.005816259087904825
0.9999796059705152;7.118622256445267e-05;0.011631776325701067;0.1091644204851752;0.02002472187886279
0.9999999634152289;2.8455633013826434e-07;0.011631776325701067;0.006064690026954178;0.0012203389830508474
0.9960835576105588;0.006224952221020406;0.011596421883194543;0.0006738544474393531;0.003076923076923077
0.9981631049702944;0.0027512770130884517;0.011615185837316185;0.03032345013477089;0.06352151598894591
0.9953345292254732;0.007424127688927317;0.011656222009267607;0.03369272237196765;0.0066401062416998665
0.9984737849859794;0.002628913738829447;0.011600759196164507;0.03840970350404313;0.0692156627801047
0.9822663222203113;0.045113363012850294;0.01161533729877153;0.008086253369272238;0.0025747407889199223
0.9994198664125908;0.000784921954974138;0.002976913540844779;0.03234501347708895;0.007493089706159875
0.9973943290660329;0.004346881236008941;0.011598754753474117;0.28706199460916443;0.045222929936305736
0.5111104470524261;0.6945560274382613;-0.004284459496442928;0.10040431266846361;0.022229517528680798
0.9779932621335561;0.052998611072146;0.00859501210223935;0.03436657681940701;0.006710526315789474
0.9694976966808216;0.0699455182310053;0.011631776325701067;0.11185983827493262;0.02170187072582296
0.9969435075904984;0.006673171912168712;0.01163162500814641;0.2890835579514825;0.04753953225290806
0.9828604772023593;0.04129230760968798;0.003713380376275004;0.1091644204851752;0.019852941176470587
0.9984566569349161;0.002536578340737962;0.01161533729877153;0.3086253369272237;0.047758081334723666
0.9980314371783953;0.0033162532400086674;0.011631776325701067;0.31805929919137466;0.11196962599773559
0.9995466218792071;0.000864463753899796;0.01161533729877153;0.0026954177897574125;0.0016771488469601678
0.9832653940160873;0.04109730931035084;0.011631776325701067;0.16307277628032346;0.0314465522705664
0.9946074989428136;0.016413785941571633;0.011631776325701067;0.03908355795148248;0.07008212504993655
0.9999993956913023;4.275206597821204e-06;0.002979506538380728;0.02425876010781671;0.007728085867620751
0.6123882999718571;0.5284356457014379;-0.004375201271902727;0.1091644204851752;0.07359286065631368
0.8228620161416224;0.294730771129295;0.002979506538380728;0.016846361185983826;0.05531614270575767
0.9994259463068133;0.0012246332689728272;0.01161533729877153;0.02021563342318059;0.00404040404040404
0.5953565474580047;0.6252841202378856;0.005936453925035743;0.025606469002695417;0.006017959434116909
